epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.1451058324656108,0.7161973461471436,0.8485526058305317,0.7161973461471436,0.0023092264977296346,0.009994164556917578
2,0.11107706925273998,0.7036895583494129,0.8289939231486472,0.7099434522482783,0.0023092264977296346,0.009994164556917578
3,0.10417430250015054,0.720342132706702,0.8820643206877784,0.7134096790677528,0.0023092264977296346,0.009994164556917578
4,0.09886520384981816,0.7269266787339592,0.8669287880484593,0.7167889289843044,0.0023092264977296346,0.009994164556917578
5,0.09333934116261086,0.7348367232412647,0.8751871587358375,0.7203984878356964,0.0023092264977296346,0.009994164556917578
6,0.09154875181921614,0.7257166963324063,0.8208694549977082,0.7212848559184813,0.0023092264977296346,0.009994164556917578
7,0.08886204585221792,0.7402301535844874,0.8849993831383994,0.7239913270136251,0.0023092264977296346,0.009994164556917578
8,0.08746188836242187,0.730782423730324,0.8658262582399384,0.7248402141032125,0.0023092264977296346,0.009994164556917578
9,0.0852040832995587,0.7369042011462961,0.8934466963819334,0.7261806571079996,0.0023092264977296346,0.009994164556917578
10,0.08491178442513495,0.7153991225872108,0.8829930576419641,0.7251025036559208,0.0006927679493188904,0.002998249367075273
11,0.07686342105459525,0.7382120939427194,0.9041585950900831,0.7273039784354783,0.0006927679493188904,0.002998249367075273
12,0.07438634745222215,0.7395869454826837,0.9011294969932045,0.7308937171488054,0.0006927679493188904,0.002998249367075273
13,0.07217168571555513,0.7342743632249155,0.9006670775019855,0.7322869402006267,0.0002078303847956671,0.0008994748101225819
14,0.07125740506356908,0.7381423715874786,0.8972252995429564,0.7334085094859786,0.0002078303847956671,0.0008994748101225819
15,0.07012629579596913,0.7416330360094215,0.907241563367378,0.7340881407627943,0.0002078303847956671,0.0008994748101225819
16,0.07042962654997363,0.7387516080621452,0.9011416121597046,0.7353916319357682,0.0002078303847956671,0.0008994748101225819
17,0.06957590625265614,0.7372429097793881,0.902959428130974,0.7350929075552582,0.0002078303847956671,0.0008994748101225819
18,0.0691300484712858,0.7345313177299445,0.9073716582459878,0.7354677969552202,6.234911543870013e-05,0.00026984244303677454
19,0.06853023332211669,0.7322086133626453,0.9027113170905633,0.7349982381768552,6.234911543870013e-05,0.00026984244303677454
20,0.06861862883600126,0.7364315053934732,0.9044495042767966,0.7371014764574815,6.234911543870013e-05,0.00026984244303677454
21,0.0688681881967206,0.7333835961255564,0.9022078786499313,0.7366186266757652,1.8704734631610036e-05,8.095273291103235e-05
22,0.06803862770199565,0.7318641429533405,0.9035145094329009,0.7358463464228309,1.8704734631610036e-05,8.095273291103235e-05
23,0.06875391606661253,0.7402464307286856,0.9036302606399499,0.736443553173208,1.8704734631610036e-05,8.095273291103235e-05
24,0.06801088752844163,0.7403850395449721,0.9063358166844324,0.7366678199689574,5.611420389483011e-06,2.4285819873309704e-05
25,0.06812297265044685,0.7297885635177386,0.9050671344762902,0.735483372719789,5.611420389483011e-06,2.4285819873309704e-05
26,0.067347710851836,0.742098279888524,0.9041921908925218,0.7358180399024269,5.611420389483011e-06,2.4285819873309704e-05
27,0.06908829702416859,0.7440499966542776,0.9020960725125591,0.7364987485899158,5.611420389483011e-06,2.4285819873309704e-05
28,0.06787984342328164,0.7305131518609864,0.9045308966833309,0.73609693200302,5.611420389483011e-06,2.4285819873309704e-05
29,0.06901097809070818,0.7377647255136102,0.9076591787026427,0.7366525432181165,5.611420389483011e-06,2.4285819873309704e-05
30,0.06763906553678062,0.727302214431379,0.9044215733530575,0.735739614121907,1.6834261168449032e-06,7.285745961992911e-06
