epoch,train_loss,val_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.18211746767480322,0.1181622697037329,0.6863839873935225,0.8257000759069828,0.6863839873935225,0.002887832555820806,0.002887832555820806
2,0.13617952346590395,0.11110375122554314,0.7002035546780428,0.8150051291378989,0.6932937710357827,0.002887832555820806,0.002887832555820806
3,0.12178213339008338,0.09654652449443862,0.7123327284056277,0.8596342769857241,0.6996400901590644,0.002887832555820806,0.002887832555820806
4,0.11110903707907555,0.0874363146560618,0.7171048443335325,0.8641179509075336,0.7040062787026814,0.002887832555820806,0.002887832555820806
5,0.10525681770122643,0.0859322459749467,0.7280781150759759,0.8580599419760186,0.7088206459773403,0.002887832555820806,0.002887832555820806
6,0.10033976566178579,0.08903521853615724,0.7270583202325442,0.8545398704545923,0.7118602583532075,0.002887832555820806,0.002887832555820806
7,0.09894342957764653,0.08965972591322133,0.7183789245771844,0.8646545125964488,0.7127914963852042,0.002887832555820806,0.002887832555820806
8,0.09486557318703502,0.09214202838270413,0.7015807565892479,0.8583941214769233,0.7113901539107097,0.002887832555820806,0.002887832555820806
9,0.0916397105294762,0.08555306158400139,0.7227754245865126,0.8716167285565741,0.7126551839857989,0.002021482789074564,0.002021482789074564
10,0.08734378465946685,0.07575157628035506,0.7351227314822463,0.8802195560056498,0.7149019387354436,0.002021482789074564,0.002021482789074564
11,0.08438627059895096,0.07270625362014134,0.7365751026170282,0.8906751789612841,0.7199210502577941,0.002021482789074564,0.002021482789074564
12,0.08444611982884982,0.07424748932976953,0.7383967833248323,0.8845156050086619,0.7237403731224731,0.002021482789074564,0.002021482789074564
13,0.08357160796827458,0.07434982421601156,0.7390150215271518,0.8876221437088038,0.7264086024346256,0.002021482789074564,0.002021482789074564
14,0.08199362602639705,0.07506820486861597,0.7199749025309424,0.8926557531639411,0.7266956082543665,0.002021482789074564,0.002021482789074564
15,0.08133877920554884,0.07126606528667456,0.729053131109088,0.8975214597776856,0.7267931098576778,0.002021482789074564,0.002021482789074564
16,0.08351213113001899,0.08634881293634342,0.7200720574999094,0.8591606765338694,0.7260944835844143,0.002021482789074564,0.002021482789074564
17,0.08088994861071837,0.07271971557295581,0.7328734355249469,0.8908626170608157,0.7275439346791905,0.0014150379523521948,0.0014150379523521948
18,0.07684211269126716,0.06774402231923328,0.7371933664125274,0.8972421872098378,0.7311051956615185,0.0014150379523521948,0.0014150379523521948
19,0.07651110837328519,0.07086961910203224,0.7412759029407533,0.8814716155521062,0.7329552434969426,0.0014150379523521948,0.0014150379523521948
20,0.07551919725452755,0.06869215261757075,0.741625198955727,0.8766205398885157,0.7336054902442907,0.0014150379523521948,0.0014150379523521948
21,0.0751169704323542,0.0712292523236824,0.7404512609981734,0.8720325081396183,0.7339931060824052,0.0014150379523521948,0.0014150379523521948
22,0.07323380463248026,0.06749254194444329,0.740066089544551,0.8888340251075605,0.7341600367043771,0.0014150379523521948,0.0014150379523521948
23,0.07509548520365505,0.06932570180033204,0.7391447478721854,0.894190643068546,0.7341730093388804,0.0014150379523521948,0.0014150379523521948
24,0.07493671233508181,0.06772363383901338,0.7411619001019977,0.8904340808598545,0.7362917090959858,0.0009905265666465364,0.0009905265666465364
25,0.07154150325672846,0.06781613380960709,0.7057757812270736,0.8916111563004318,0.7339639741077844,0.0009905265666465364,0.0009905265666465364
26,0.07063438285221445,0.06481364212171463,0.7292898485775982,0.8951518306549086,0.7348857532155533,0.0009905265666465364,0.0009905265666465364
27,0.07136791585977618,0.0632740414003299,0.7320859849054945,0.9051079647966935,0.7348070081536081,0.0009905265666465364,0.0009905265666465364
28,0.07112136145802678,0.06353864895680512,0.7443232642489801,0.9056685471176504,0.7355199979372534,0.0009905265666465364,0.0009905265666465364
29,0.070366573798741,0.06669308347176629,0.7302849494157132,0.9038380796602851,0.7344209025847495,0.0009905265666465364,0.0009905265666465364
30,0.06985322289063153,0.0640950628732003,0.7330814254900848,0.8950632548192905,0.7335665252381853,0.0009905265666465364,0.0009905265666465364
