epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.14586977003251805,0.6965572239804658,0.852721704853695,0.6965572239804658,0.002379631225714802,0.00995937210265366
2,0.10980077008277833,0.7217970618101238,0.8619979473110151,0.7091771428952949,0.002379631225714802,0.00995937210265366
3,0.10227864723412346,0.7157589234848614,0.8494377486496154,0.7113710697584837,0.002379631225714802,0.00995937210265366
4,0.09464395642122168,0.7305479672552398,0.8649187966859065,0.7161652941326728,0.002379631225714802,0.00995937210265366
5,0.0937613087708248,0.7337494282746915,0.8765706439648578,0.7196821209610766,0.002379631225714802,0.00995937210265366
6,0.09060779774414994,0.724663077741597,0.8312658274912824,0.7205122804244967,0.002379631225714802,0.00995937210265366
7,0.0894504754330823,0.7313007257347818,0.8756025473293358,0.7220534868973945,0.002379631225714802,0.00995937210265366
8,0.08640766966214085,0.7295636640592651,0.8915096356197416,0.7229922590426283,0.0007138893677144406,0.0029878116307960976
9,0.07742062939197607,0.7393715246816093,0.8977461206697955,0.7248121774469596,0.0007138893677144406,0.0029878116307960976
10,0.07423659403756272,0.7426509695321178,0.8913637753521138,0.7265960566554754,0.0007138893677144406,0.0029878116307960976
11,0.07507528736131315,0.7415037208562484,0.8939736393339686,0.7310907063430536,0.0007138893677144406,0.0029878116307960976
12,0.07285932902560895,0.7444844422372562,0.8968601201334053,0.7333594443857668,0.0007138893677144406,0.0029878116307960976
13,0.07227131455719556,0.7409972461035322,0.8955557780195625,0.735883276647634,0.0007138893677144406,0.0029878116307960976
14,0.07366283275952668,0.7445867184419744,0.8985519355051003,0.7372871517663074,0.0007138893677144406,0.0029878116307960976
15,0.07247921440837486,0.7425640221320572,0.9038211370352607,0.7381686111520439,0.0007138893677144406,0.0029878116307960976
16,0.07129093796717073,0.7379816973892869,0.9028800372113763,0.739500473116813,0.0007138893677144406,0.0029878116307960976
17,0.0715476317168824,0.7464944304401624,0.8948950112405512,0.741019843587351,0.0007138893677144406,0.0029878116307960976
18,0.07086158593592494,0.7417185615131691,0.8972987076278083,0.7422353333327413,0.0007138893677144406,0.0029878116307960976
19,0.06984627701759254,0.7435992271169081,0.9099046127631627,0.7426581035762713,0.0007138893677144406,0.0029878116307960976
20,0.06998630235411232,0.7378217271041321,0.9059215978738937,0.7421751793334727,0.00021416681031433216,0.0008963434892388292
21,0.06768440736773207,0.7469887675169408,0.898543957438166,0.7427236839995419,0.00021416681031433216,0.0008963434892388292
22,0.06688988335499267,0.7452856132422865,0.9016444707754091,0.742803801100045,0.00021416681031433216,0.0008963434892388292
23,0.06690572427808816,0.7455719394038722,0.9068455095881468,0.743261270430079,0.00021416681031433216,0.0008963434892388292
24,0.06870070634730567,0.7460618058920376,0.8991129676171148,0.7434087791750852,6.425004309429964e-05,0.00026890304677164875
25,0.06573428656882128,0.7459751082972961,0.9066321333184366,0.7437498877916091,6.425004309429964e-05,0.00026890304677164875
26,0.06569442016281805,0.7461212008643447,0.9060379276691969,0.7445638381391149,6.425004309429964e-05,0.00026890304677164875
27,0.06574852330429304,0.7459776019628543,0.9044383881686463,0.7445121552913841,1.9275012928289892e-05,8.067091403149463e-05
28,0.06566552669047507,0.7465009706161329,0.9062103185512109,0.7449903962016805,1.9275012928289892e-05,8.067091403149463e-05
29,0.06501946171242703,0.7458956936489362,0.9077405098484956,0.7452200428548833,1.9275012928289892e-05,8.067091403149463e-05
30,0.06549007418247971,0.7444881470125317,0.9080040691294564,0.7458866848457233,5.782503878486968e-06,2.420127420944839e-05
