epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.14698496710411374,0.7107244772323483,0.8480556407652424,0.7107244772323483,0.0021345571980884285,0.007127449488762949
2,0.11128544743277771,0.7217033265749356,0.8444931261005107,0.716213901903642,0.0021345571980884285,0.007127449488762949
3,0.10486594762872248,0.7168467124653529,0.857227577790204,0.7164248387575456,0.0021345571980884285,0.007127449488762949
4,0.09849398383180315,0.7354781137773135,0.8794455329246046,0.7211881575124875,0.0021345571980884285,0.007127449488762949
5,0.09435106817207844,0.7280045591493779,0.8782403116246595,0.7225514378398656,0.0021345571980884285,0.007127449488762949
6,0.09218738880206473,0.7351317182374506,0.8545035451501359,0.724648151239463,0.0021345571980884285,0.007127449488762949
7,0.08976710530316086,0.7375810616909338,0.889754032969335,0.7264957098753875,0.0021345571980884285,0.007127449488762949
8,0.08785370012189504,0.7342991495752188,0.8921364260440776,0.7274711398378664,0.0021345571980884285,0.007127449488762949
9,0.08633368620338759,0.7282857177786852,0.8479846936931992,0.7275616484979573,0.0021345571980884285,0.007127449488762949
10,0.08493052532567698,0.7364926688884617,0.8917008150008535,0.7284547505370078,0.0006403671594265285,0.0021382348466288843
11,0.07600923575339463,0.7416321785207869,0.8941413438382961,0.7315455206658517,0.0006403671594265285,0.0021382348466288843
12,0.07408910074411851,0.7416288498125174,0.8976278677608328,0.7335380729896098,0.0006403671594265285,0.0021382348466288843
13,0.07359742379828517,0.7435708276880827,0.902569336166864,0.7362104845118828,0.0006403671594265285,0.0021382348466288843
14,0.07363804901173189,0.7441975355516802,0.8992875661199535,0.7370824266893194,0.0006403671594265285,0.0021382348466288843
15,0.07160085368793244,0.7409675345976895,0.9067361170981774,0.7383787242341506,0.0006403671594265285,0.0021382348466288843
16,0.07224288618048187,0.7436397078231316,0.9033515962020463,0.7392295231927187,0.0006403671594265285,0.0021382348466288843
17,0.07272934535957878,0.7430755542137214,0.9050653257037201,0.7397789724449975,0.00019211014782795854,0.0006414704539886652
18,0.07043812324541794,0.7436572660435495,0.902001001361581,0.7407147840918306,0.00019211014782795854,0.0006414704539886652
19,0.06791772928239394,0.7409420721948485,0.9076102401658714,0.741980419533447,0.00019211014782795854,0.0006414704539886652
20,0.06833606680378602,0.7440106563400695,0.8987748478812252,0.7427322182786078,5.763304434838756e-05,0.00019244113619659955
21,0.06745948911262353,0.7438636475388436,0.9040492349158763,0.7429553651804135,5.763304434838756e-05,0.00019244113619659955
22,0.06689211350755435,0.7449089783903458,0.9049496107787672,0.7432833780381962,5.763304434838756e-05,0.00019244113619659955
23,0.06670303810137033,0.7433709084904458,0.9022119980624738,0.7432633861184325,5.763304434838756e-05,0.00019244113619659955
24,0.06592950183689636,0.7452356753943142,0.9034532962539539,0.743367200102696,5.763304434838756e-05,0.00019244113619659955
25,0.06649306734520902,0.738159919250329,0.9035509345132867,0.7430864385679599,5.763304434838756e-05,0.00019244113619659955
26,0.06645090513797325,0.7466266140001259,0.9012577864221718,0.7433851291856592,5.763304434838756e-05,0.00019244113619659955
27,0.06824307979238342,0.7413425790922225,0.904726742344982,0.7432118316735095,5.763304434838756e-05,0.00019244113619659955
28,0.06659581473930182,0.7391008543025528,0.9084638272386204,0.7427561904994097,5.763304434838756e-05,0.00019244113619659955
29,0.06650834969785474,0.7454748938105789,0.9080139141053163,0.7432094726609829,1.7289913304516267e-05,5.7732340858979865e-05
30,0.06555797895225204,0.7400042947220036,0.9030035073054131,0.7428088364991764,1.7289913304516267e-05,5.7732340858979865e-05
