epoch,train_loss,val_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.14744118281358273,0.107474389926022,0.7090921415669069,0.8427210500528801,0.7090921415669069,0.0023092264977296346,0.009994164556917578
2,0.11000698442094974,0.09671133784499511,0.7173835858767961,0.8492940946443253,0.7132378637218515,0.0023092264977296346,0.009994164556917578
3,0.10284146095192408,0.08448858848199224,0.7290572670271281,0.8777486801881325,0.7185109981569436,0.0023092264977296346,0.009994164556917578
4,0.0975901423052513,0.0950318529729254,0.7192485059445136,0.8750361526949076,0.7186953751038362,0.0023092264977296346,0.009994164556917578
5,0.09523084997196175,0.08497856503635495,0.72445632959304,0.8784293634864115,0.719847566001677,0.0023092264977296346,0.009994164556917578
6,0.09050358257379877,0.08098881891951935,0.7307744885720189,0.8702967836383725,0.7216687197634006,0.0023092264977296346,0.009994164556917578
7,0.08956151671475295,0.07613135487189476,0.7340151863463397,0.893062342705884,0.7234325007038205,0.0023092264977296346,0.009994164556917578
8,0.08630835860941234,0.08375644243519773,0.7232034798427011,0.8864039234555823,0.7234038730961806,0.0023092264977296346,0.009994164556917578
9,0.08594343753057664,0.08128188981834755,0.7346074206288904,0.8802093074406093,0.7246487117109262,0.0023092264977296346,0.009994164556917578
10,0.08466580047580387,0.07736342743362529,0.735381657388279,0.8910634884654207,0.7257220062786615,0.0023092264977296346,0.009994164556917578
11,0.0827642187177818,0.07204862590723722,0.7413195312658297,0.8962107812825422,0.7289447452485537,0.0023092264977296346,0.009994164556917578
12,0.08253742224575779,0.07344168816166051,0.743352076417,0.8872049544162066,0.731541594302574,0.0023092264977296346,0.009994164556917578
13,0.08180204028307252,0.07419453538668176,0.7401067292317748,0.8926511286896045,0.7326465405230387,0.0023092264977296346,0.009994164556917578
14,0.08042120593609876,0.07306017135588673,0.742733672576162,0.889843574231041,0.7349950571862035,0.0023092264977296346,0.009994164556917578
15,0.0803250807233836,0.07680743402849653,0.7347322600979967,0.898619278922749,0.7360226502366991,0.0006927679493188904,0.002998249367075273
16,0.07192512449803798,0.06970290346366535,0.7426297237793799,0.9003661811653204,0.7372081737574353,0.0006927679493188904,0.002998249367075273
17,0.0713184790568285,0.06768678885966987,0.7450751750916942,0.904384071729418,0.7383141726319706,0.0006927679493188904,0.002998249367075273
18,0.07010920335354533,0.06838255367414382,0.742337525880527,0.9064374758128405,0.7402275772357533,0.0006927679493188904,0.002998249367075273
19,0.0693226878885721,0.06896660116459173,0.7432440823963602,0.8980097402916637,0.7410912434125002,0.0006927679493188904,0.002998249367075273
20,0.06952674205736392,0.06767492254508756,0.7448312502160034,0.9033520037843932,0.7420362026952726,0.0002078303847956671,0.0008994748101225819
21,0.06706063503638428,0.06525836168028079,0.7473040963869032,0.9066620847419709,0.7426346592073801,0.0002078303847956671,0.0008994748101225819
22,0.06758578171165466,0.06559951374795481,0.7465782458456279,0.9073571365945879,0.7429572761502429,0.0002078303847956671,0.0008994748101225819
23,0.06688202811176687,0.06533627984470039,0.7476257756427832,0.9057593041551999,0.7437091807913438,0.0002078303847956671,0.0008994748101225819
24,0.06637822973266677,0.06476903296571741,0.7484872830752595,0.9018745801286413,0.7442845418412535,0.0002078303847956671,0.0008994748101225819
25,0.06644996296690973,0.06648394358974068,0.734930141331886,0.9052446833438643,0.7443043299646425,0.0002078303847956671,0.0008994748101225819
26,0.06554468263872627,0.06491911610796774,0.748567857336679,0.8966171239177058,0.7448981433203723,0.0002078303847956671,0.0008994748101225819
27,0.06616476829633022,0.06542260463229801,0.7471518460541453,0.9085543933417378,0.7451058104166175,0.0002078303847956671,0.0008994748101225819
28,0.06609570406229466,0.06478653283967001,0.7470668848444986,0.907712212309677,0.7455787463130146,0.0002078303847956671,0.0008994748101225819
29,0.06602172099428764,0.06674292284081097,0.7447938586835157,0.9094731734094019,0.7457337239417303,6.234911543870013e-05,0.00026984244303677454
30,0.06483245177773996,0.06493597940630427,0.74458969383429,0.9050079823337869,0.7457095683035588,6.234911543870013e-05,0.00026984244303677454
