seed,epoch,steps_per_epoch,global_step,wall_time_sec,train_loss,val_loss,val_ratio,avg_last_k_val_ratio,alignment,uniformity,lr_now,ckpt_last_path,ckpt_best_path,best_epoch,best_avg_last_k_val_ratio
13,21,88,1848,87.06282186508179,0.7652539956298742,0.5301756558414293,0.08526215809649759,0.0996815336749545,0.35830703377723694,-3.3441779613494873,0.0011405859081813224,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,21,0.0996815336749545
13,22,88,1936,92.88179731369019,0.7371548949317499,0.506599047536245,0.08140750227792867,0.09614657663569484,0.35951773822307587,-3.3281490802764893,0.0011948519038090044,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,22,0.09614657663569484
13,23,88,2024,107.27399396896362,0.6608200652355497,0.520849609245641,0.0837433974791787,0.09218346644226297,0.34683247208595275,-3.3869691848754884,0.0012491178994366865,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,23,0.09218346644226297
13,24,88,2112,95.10363435745239,0.6335412988608534,0.5110617698333498,0.08214782664813498,0.0890873172404251,0.3436470925807953,-3.362224578857422,0.0013033838950643685,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,24,0.0890873172404251
13,25,88,2200,89.87800025939941,0.5856244828213345,0.48308275247456034,0.07766690833664674,0.08683870764908479,0.3344267666339874,-3.402073097229004,0.0013576498906920505,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,25,0.08683870764908479
13,26,88,2288,99.6583502292633,0.5650855634700168,0.5279927979327601,0.08490680178771708,0.08558102380583628,0.33601436764001846,-3.3933019638061523,0.0014119158863197326,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,26,0.08558102380583628
13,27,88,2376,95.61206412315369,0.5537995184687051,0.43317744359747196,0.06957163009274048,0.08249477652986173,0.3407278209924698,-3.3630459308624268,0.0014661818819474146,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,27,0.08249477652986173
13,28,88,2464,97.09985971450806,0.5232954885471951,0.4709683956407346,0.0756824987808604,0.08084591469574284,0.3489087224006653,-3.4339826583862303,0.0015204478775750967,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,28,0.08084591469574284
13,29,88,2552,92.39699220657349,0.5087658898396925,0.43290872655448215,0.0695798352705142,0.07901664744583728,0.3246937096118927,-3.411278486251831,0.0015747138732027787,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,29,0.07901664744583728
13,30,88,2640,95.17977380752563,0.4621443514796821,0.4483843595038272,0.07204797860987372,0.07820165373800927,0.3467239499092102,-3.49792594909668,0.0016289798688304607,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,30,0.07820165373800927
13,31,88,2728,100.34034037590027,0.42930595271966676,0.42122650183301935,0.06770320601212072,0.07644575852957158,0.3402804806828499,-3.4948647022247314,0.0016832458644581428,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,31,0.07644575852957158
13,32,88,2816,101.99443197250366,0.430533150380308,0.39501932903203824,0.063428354530933,0.074647843754872,0.31470484286546707,-3.4705047607421875,0.0017375118600858248,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,32,0.074647843754872
13,33,88,2904,83.62935042381287,0.40707512301477516,0.4410940539906538,0.07082008407899064,0.0733555124148532,0.31585044264793394,-3.460653305053711,0.0017917778557135068,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,33,0.0733555124148532
13,34,88,2992,83.02769422531128,0.41237068616531114,0.41149092491262146,0.06607439549243133,0.07174816929928284,0.32318130135536194,-3.4867398738861084,0.0018460438513411889,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,34,0.07174816929928284
13,35,88,3080,80.31765651702881,0.38909176483073016,0.435134561606162,0.06988295624493078,0.07096977409011124,0.32937452793121336,-3.462230110168457,0.0019003098469688709,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,35,0.07096977409011124
13,36,88,3168,84.27504754066467,0.38247656280344183,0.40859112720656676,0.06561495897026275,0.06904058980836579,0.3263695165514946,-3.4874954223632812,0.001954575842596553,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,36,0.06904058980836579
13,37,88,3256,81.50767827033997,0.39828070591796527,0.42412809758930653,0.06809383864913046,0.0688928106640048,0.31753451377153397,-3.378934621810913,0.002008841838224235,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,37,0.0688928106640048
13,38,88,3344,86.85787200927734,0.35359870608557353,0.3849759915336743,0.061830486744049354,0.06750760946032369,0.31694435477256777,-3.4793140411376955,0.002063107833851917,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,38,0.06750760946032369
13,39,88,3432,142.9161777496338,0.33377203954891727,0.5369930467143879,0.08643548370818856,0.06919317430409114,0.30794717371463776,-3.512072801589966,0.0021173738294795992,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,38,0.06750760946032369
13,40,88,3520,214.32307124137878,0.3318962024694139,0.37796537628854454,0.060744566332312615,0.06806283307633501,0.31450955867767333,-3.496753692626953,0.002171639825107281,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,38,0.06750760946032369
13,41,88,3608,133.332599401474,0.3212381477721713,0.3702445480928994,0.05945599150796032,0.06723811162591899,0.3135560601949692,-3.492358922958374,0.0022259058207349633,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,41,0.06723811162591899
13,42,88,3696,140.02701830863953,0.31631958399983967,0.3812403924153723,0.0611967193390702,0.06701494810673271,0.3160269558429718,-3.4605205059051514,0.002280171816362645,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,42,0.06701494810673271
13,43,88,3784,113.55237793922424,0.3139344828033989,0.36196452359574066,0.058112722121533074,0.06574421191098695,0.31190748810768126,-3.4643970489501954,0.0023344378119903274,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,43,0.06574421191098695
13,44,88,3872,138.49701189994812,0.3018362848934802,0.33057498511965566,0.05308245685540127,0.06444501804728393,0.2984369546175003,-3.476034164428711,0.002388703807618009,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,44,0.06444501804728393
13,45,88,3960,137.2819049358368,0.30086185850880365,0.4173638163504497,0.06702788572813642,0.06415951099560449,0.3196040213108063,-3.4933235168457033,0.0024429698032456914,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,45,0.06415951099560449
13,46,88,4048,187.66059851646423,0.28494239022785967,0.39516550449775734,0.06350252840991517,0.06394826793956974,0.310406818985939,-3.488859176635742,0.0024972357988733733,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,46,0.06394826793956974
13,47,88,4136,127.9921817779541,0.28311988237229263,0.39162678155855263,0.06294134971988809,0.06343301904664551,0.2929334193468094,-3.510469436645508,0.0025515017945010555,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,47,0.06343301904664551
13,48,88,4224,110.62148022651672,0.2757786981422793,0.37394079606302194,0.0600427599354762,0.0632542463657882,0.3121112763881683,-3.533382225036621,0.0022197291872063578,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,48,0.0632542463657882
13,49,88,4312,141.93920302391052,0.25537593832070177,0.33238702792058605,0.053427457184658224,0.05995344371343515,0.3088947534561157,-3.529510736465454,0.0022058155783134716,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,49,0.05995344371343515
13,50,88,4400,104.03160786628723,0.2368669230490923,0.31936017573377323,0.051274235916764756,0.05900641067188037,0.30172757506370546,-3.5296682357788085,0.002191674591212993,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,50,0.05900641067188037
13,51,88,4488,106.99037075042725,0.22778100994500247,0.3415131667868323,0.054860177329743895,0.05854682925405873,0.3027733042836189,-3.567938804626465,0.002177309714981893,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,51,0.05854682925405873
13,52,88,4576,83.77272081375122,0.24873096292669122,0.30345700652601326,0.04872558743796271,0.05729971606394798,0.3159793019294739,-3.539485216140747,0.0021627244939384353,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,52,0.05729971606394798
13,53,88,4664,81.9692485332489,0.2131453723731366,0.29784523880292657,0.04781397182336144,0.05626984103413082,0.3143358290195465,-3.584430694580078,0.0021479225267676686,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,53,0.05626984103413082
13,54,88,4752,85.55574989318848,0.22986833564937115,0.3072108374588279,0.049330221671451666,0.05589461751573586,0.3009118139743805,-3.573378801345825,0.0021329074656335064,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,54,0.05589461751573586
13,55,88,4840,87.6430311203003,0.2039246220480312,0.32181219935218164,0.05165240150818738,0.05435706909374095,0.3019104838371277,-3.573705291748047,0.0021176830152776086,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,55,0.05435706909374095
13,56,88,4928,86.17166471481323,0.19084664772857318,0.3282421090865573,0.05269374151286046,0.05327619040403549,0.2989748865365982,-3.613935708999634,0.002102252932105291,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,56,0.05327619040403549
13,57,88,5016,81.75415992736816,0.20382112891159274,0.29628975917530775,0.047565748484970354,0.05173863028054371,0.3046031892299652,-3.5822253227233887,0.002086621023258692,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,57,0.05173863028054371
13,58,88,5104,81.32988667488098,0.19758756391026758,0.29234453020539625,0.046912965371766896,0.050425650824172774,0.3120986819267273,-3.566850471496582,0.0020707911456774144,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,58,0.050425650824172774
13,59,88,5192,94.66862297058105,0.19626218317584557,0.2900071631464019,0.04654851395467138,0.0497377565011741,0.30247288197278976,-3.5737650394439697,0.002054767205146883,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,59,0.0497377565011741
13,60,88,5280,79.8812243938446,0.18092361609028143,0.2744843913985413,0.04405970618058788,0.049016303527556405,0.315089750289917,-3.612332344055176,0.002038553155334653,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,60,0.049016303527556405
13,61,88,5368,82.31702613830566,0.17999307726594535,0.26164228584810173,0.042004026726279224,0.04773068846720994,0.30200205743312836,-3.6194896697998047,0.002022152996814899,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,61,0.04773068846720994
13,62,88,5456,83.45117592811584,0.17690615736964074,0.3062951991001831,0.049161861137811735,0.04777431583719484,0.31018292903900146,-3.6393747329711914,0.0020055707760813354,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,61,0.04773068846720994
13,63,88,5544,84.20859456062317,0.16907630412077362,0.2646193063716857,0.04247722802598138,0.047240641457456836,0.29804826974868776,-3.606581115722656,0.0019888105845488023,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,63,0.047240641457456836
13,64,88,5632,80.525146484375,0.17170079628174956,0.25001499995663884,0.04013748565680655,0.04632136785599232,0.3075477033853531,-3.6272902488708496,0.0019718765575437737,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,64,0.04632136785599232
13,65,88,5720,80.2169930934906,0.16450492588972504,0.27312623711679135,0.0438405438766415,0.045540182092837736,0.30480777025222777,-3.625748062133789,0.0019547728732840224,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,65,0.045540182092837736
13,66,88,5808,92.40765619277954,0.17744659242982214,0.25564225451625844,0.04103473230301773,0.04437428117185346,0.31508956104516983,-3.626837730407715,0.001937503751847712,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,66,0.04437428117185346
13,67,88,5896,82.37270641326904,0.15729502512311394,0.26118250355149353,0.04193429709819548,0.043811136033175976,0.298553965985775,-3.6126723289489746,0.001920073454132154,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,67,0.043811136033175976
13,68,88,5984,86.34693360328674,0.1566437758844007,0.2587126875684934,0.04154065056539134,0.04327390455253842,0.3086122810840607,-3.6335445404052735,0.0019024862808024938,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,68,0.04327390455253842
13,69,88,6072,90.20313477516174,0.1498633357272907,0.27163177814477674,0.043595937905388155,0.0429786469476101,0.2960098385810852,-3.6419525146484375,0.001884746571230589,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,69,0.0429786469476101
13,70,88,6160,88.15823984146118,0.14620799080214716,0.2564787129615006,0.04115697899536341,0.04268837422908765,0.3112328350543976,-3.62587890625,0.0018668587024243302,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,70,0.04268837422908765
13,71,88,6248,84.68710231781006,0.14345272054726427,0.24195318767343818,0.03883854834003369,0.0423718263904631,0.30941394716501236,-3.6300241947174072,0.0018488270879476842,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,71,0.0423718263904631
13,72,88,6336,84.66545748710632,0.13900434420528737,0.23832543494804873,0.038248538727888345,0.04128049414947076,0.30230869352817535,-3.640645742416382,0.0018306561768317105,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,72,0.04128049414947076
13,73,88,6424,80.21076822280884,0.14396328301253644,0.2861290161642487,0.04592580574684891,0.041625351921557516,0.31079778671264646,-3.638922119140625,0.001812350452476829,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,72,0.04128049414947076
13,74,88,6512,81.93566751480103,0.13542292123152452,0.23740022295902488,0.038111229758427914,0.041422726331719645,0.29420749843120575,-3.653127431869507,0.0017939144315466105,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,72,0.04128049414947076
13,75,88,6600,88.1579167842865,0.1384176393462853,0.22792125196259885,0.03658380915390952,0.04069705285944645,0.3037312150001526,-3.657627487182617,0.0017753526628533553,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,75,0.04069705285944645
13,76,88,6688,83.36914396286011,0.12788452631370587,0.23858889971979472,0.03830519560168314,0.04042409918931299,0.3093648999929428,-3.6395187377929688,0.0017566697262357423,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,76,0.04042409918931299
13,77,88,6776,90.16192364692688,0.1320637207986279,0.22703630742873493,0.03644555880656961,0.03987522536015041,0.3146149292588234,-3.6623101234436035,0.0017378702314288239,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,77,0.03987522536015041
13,78,88,6864,81.37633752822876,0.12796398607844656,0.2264034105685597,0.03634628779618709,0.03935578908322998,0.3043899416923523,-3.6535079956054686,0.0017189588169266396,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,78,0.03935578908322998
13,79,88,6952,79.53449130058289,0.12414912312206897,0.2275853056330016,0.03652865918519097,0.03864906121121027,0.31419963389635086,-3.6558797359466553,0.001699940148837742,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,79,0.03864906121121027
13,80,88,7040,80.59981179237366,0.12724959503181957,0.2318752543954101,0.03721997141390347,0.03825536045306427,0.32268428802490234,-3.672066497802734,0.0016808189197338981,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,80,0.03825536045306427
13,81,88,7128,81.01829361915588,0.12053903378546238,0.25005581980082947,0.040127378375451155,0.038384243456606015,0.3065137192606926,-3.660611629486084,0.0016615998474922727,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,80,0.03825536045306427
13,82,88,7216,84.88131022453308,0.11998002789914608,0.22617501017321928,0.0362993587949616,0.03818932546331334,0.2969590872526169,-3.642218589782715,0.0016422876741313606,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,80,0.03825536045306427
13,83,88,7304,80.8952248096466,0.11665495294569568,0.23195058132874746,0.03722661902590235,0.03731940679121869,0.30733721852302553,-3.6823909759521483,0.0016228871646409636,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,83,0.03731940679121869
13,84,88,7392,111.52815270423889,0.11091153789311647,0.2193731515094613,0.03520767990946221,0.037029051806322114,0.3100416660308838,-3.7028520107269287,0.0016034031058065029,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,84,0.037029051806322114
13,85,88,7480,91.74954795837402,0.11725318550386211,0.2212024531935113,0.03550019616863963,0.03692069050779513,0.30134204030036926,-3.675152397155762,0.00158384030502795,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,85,0.03692069050779513
13,86,88,7568,88.13079476356506,0.11249182898212563,0.21794933005545494,0.03497774887572272,0.03658794583519909,0.3079501762986183,-3.6904983520507812,0.0015642035891336717,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,86,0.03658794583519909
13,87,88,7656,83.94003796577454,0.1133594736456871,0.22258211239326578,0.03572499759720524,0.03651588971426265,0.3214109018445015,-3.675811290740967,0.001544497803189485,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,86,0.03658794583519909
13,88,88,7744,90.38645124435425,0.10321636332876304,0.19839972462349623,0.031840781005852956,0.03606533903522924,0.3082131505012512,-3.684373664855957,0.0015247278093032078,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,88,0.03606533903522924
13,89,88,7832,101.42595148086548,0.10859032068401575,0.20850285945680982,0.0334701691784445,0.035759490034554586,0.3061720132827759,-3.6773157119750977,0.0015048984854250057,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,89,0.035759490034554586
13,90,88,7920,112.97522139549255,0.11028742794455453,0.21261536337447684,0.03412883125242151,0.03545037601840639,0.30575414299964904,-3.6907733917236327,0.0014850147241438347,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,90,0.03545037601840639
13,91,88,8008,80.90409278869629,0.10236802493984049,0.20806394455229898,0.033389384372594186,0.03477657661812069,0.30674073845148087,-3.698939085006714,0.0014650814314802623,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,91,0.03477657661812069
13,92,88,8096,81.87694835662842,0.10560739548368887,0.21227044346237023,0.03406630307419782,0.03455327104604432,0.30118119716644287,-3.683239698410034,0.0014451035256759861,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,92,0.03455327104604432
13,93,88,8184,84.05548930168152,0.10478316924788734,0.21385055885888102,0.03432222233654187,0.03426283137710827,0.3006363570690155,-3.696145248413086,0.001425085935980327,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,93,0.03426283137710827
13,94,88,8272,82.36290383338928,0.09815142959864302,0.19143852095472594,0.030722889865493794,0.03381435237271142,0.3135073333978653,-3.697812080383301,0.0014050336014340126,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,94,0.03381435237271142
13,95,88,8360,78.94800114631653,0.09867868762971325,0.2112151744792577,0.033892327349059156,0.03365356549075338,0.30974058508872987,-3.706806182861328,0.0013849514696505432,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,95,0.03365356549075338
13,96,88,8448,79.18074560165405,0.10824606635353783,0.19776178155722524,0.03173411893368178,0.03332920249654929,0.30174411833286285,-3.6797120571136475,0.0013648444955954402,checkpoints/simclr_phase2/phase2_seed13_last.pth,checkpoints/simclr_phase2/phase2_seed13_best.pth,96,0.03332920249654929
