epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.1483673145248694,0.7061730155830143,0.8537221182571446,0.7061730155830143,0.0025430776753655776,0.008622439939489036
2,0.10993581451739638,0.7178562644149219,0.8690294876327748,0.7120146399989681,0.0025430776753655776,0.008622439939489036
3,0.10504100875286115,0.7232160642393282,0.8800633675668438,0.7157484480790881,0.0025430776753655776,0.008622439939489036
4,0.09903900836304644,0.7238730910540448,0.8834666053125775,0.7177796088228273,0.0025430776753655776,0.008622439939489036
5,0.09590032411980806,0.7264867484359652,0.8841494721455347,0.7195210367454549,0.0025430776753655776,0.008622439939489036
6,0.09408466602542948,0.7273663808127169,0.8478227218431409,0.7208285940899986,0.0025430776753655776,0.008622439939489036
7,0.0919767076612934,0.7361836089814806,0.8830377795263021,0.7230221676459246,0.0025430776753655776,0.008622439939489036
8,0.08954400014763264,0.730396130345824,0.8898396140149155,0.723943912983412,0.0025430776753655776,0.008622439939489036
9,0.08672038872985659,0.7282736431972088,0.8754715142556794,0.7244249941182783,0.0025430776753655776,0.008622439939489036
10,0.08457134435023296,0.7394544666350814,0.8900841637301524,0.7259279413699586,0.0025430776753655776,0.008622439939489036
11,0.08542849764909033,0.7309405783264399,0.8952290783343376,0.728404697644301,0.0025430776753655776,0.008622439939489036
12,0.0842621215176257,0.7364110629523611,0.9023262329611861,0.730260177498045,0.0025430776753655776,0.008622439939489036
13,0.0835616476186977,0.7389457144549051,0.8980204204884773,0.7318331425196027,0.0007629233026096733,0.002586731981846711
14,0.07458265522438148,0.7448322255231241,0.8950391256750551,0.7339290559665106,0.0007629233026096733,0.002586731981846711
15,0.07413106410111374,0.7435990769410652,0.9043400275689244,0.7356402888170207,0.0007629233026096733,0.002586731981846711
16,0.07358243198396043,0.74394769345065,0.904210262426058,0.737298420080814,0.0007629233026096733,0.002586731981846711
17,0.07227493435920637,0.7337446185335741,0.9034613537669982,0.7370545210360234,0.000228876990782902,0.0007760195945540132
18,0.07035594435262181,0.7385535023120762,0.9059409394688321,0.7378702582326486,0.000228876990782902,0.0007760195945540132
19,0.06902260641672356,0.7415116165641024,0.9049586767348982,0.7391940555693379,0.000228876990782902,0.0007760195945540132
20,0.06917598039772517,0.7413905741961732,0.8955341144876607,0.7393876663254471,6.866309723487059e-05,0.00023280587836620395
21,0.06778020038012703,0.7349727364154361,0.9034185667469554,0.7397908821343467,6.866309723487059e-05,0.00023280587836620395
22,0.06768313468210162,0.742575816008634,0.9031951940918341,0.7404073574399741,6.866309723487059e-05,0.00023280587836620395
23,0.06701074221549644,0.7446067048184642,0.9067489713183783,0.74097345647633,2.0598929170461176e-05,6.984176350986118e-05
24,0.0675939192281261,0.7459422695546105,0.9104616811559813,0.7410844608794787,2.0598929170461176e-05,6.984176350986118e-05
25,0.06716543595121102,0.7415021464502274,0.9048786032779303,0.7408747678303949,2.0598929170461176e-05,6.984176350986118e-05
26,0.06648371566923944,0.74412587475823,0.9065205289049133,0.7408925859611528,2.0598929170461176e-05,6.984176350986118e-05
27,0.06714393284823944,0.7444695342502374,0.9073993646244526,0.7419650775328192,6.179678751138353e-06,2.0952529052958352e-05
28,0.06769875911593141,0.7377854209829383,0.909899803314639,0.7418882693999053,6.179678751138353e-06,2.0952529052958352e-05
29,0.06730038487213161,0.7435516554679572,0.9108724498591129,0.7420922732902908,6.179678751138353e-06,2.0952529052958352e-05
30,0.06724134568338865,0.7364827780120653,0.9052863826339338,0.74160149367188,1.8539036253415058e-06,6.285758715887505e-06
