epoch,train_loss,lr_enc,lr_dec
1,0.17621450339944028,0.0020098143264988036,0.007039055324964599
2,0.1264683568432871,0.0020056857550433114,0.007024590516578119
3,0.11711658684954103,0.0019988173772421823,0.0070005265588895275
4,0.10778502679344859,0.001989228018841554,0.006966929409534184
5,0.10476611112157007,0.001976943963606255,0.006923891155963162
6,0.10123376443385332,0.0019619988812778306,0.006871529763037949
7,0.09570744563621447,0.0019444337352881227,0.006809988749696955
8,0.09393183638613312,0.0019242966704813517,0.006739436795580086
9,0.0924779436899552,0.0019016428811524423,0.00666006727868957
10,0.0902047812185706,0.0018765344597632997,0.006572097745354297
11,0.0886181673799666,0.0018490402267516857,0.006475769313950449
12,0.08631625919904705,0.0018192355418991852,0.0063713460140127996
13,0.08581504127936197,0.0017872020977752806,0.006259114062548102
14,0.08321522796720042,0.0017530276958236978,0.006139381079534173
15,0.0849791604382113,0.001716806005704753,0.006012475244754918
16,0.08087388488658714,0.001678636308553323,0.005878744398282349
17,0.07896692833241928,0.001638623224856157,0.005738555087071131
18,0.08038552219073786,0.0015968764276943933,0.005592291560278854
19,0.07958129487899092,0.0015535103421372683,0.005440354716065803
20,0.07824238055550001,0.0015086438316109542,0.005283161002760964
21,0.07746706710655116,0.001462399872102171,0.005121141277406106
22,0.07776259637912164,0.001414905215089554,0.004954739624806574
23,0.07433838662207685,0.0013662900401266616,0.004784412140325706
24,0.07530906953463082,0.0013166875980288673,0.004610625679759143
25,0.07438861585463466,0.0012662338456421382,0.004433856579715553
26,0.07304038496475868,0.0012150670731947686,0.004254589352011084
27,0.07275048138991054,0.0011633275252534788,0.0040733153556561635
28,0.07273528410194066,0.001111157016322803,0.003890531450074597
29,0.07220070596402033,0.0010586985421413928,0.0037067386332464303
30,0.07152326404115882,0.0010060958877406365,0.0035224406685073102
31,0.07029523640330204,0.0009534932333398798,0.003338142703768189
32,0.07066406224281976,0.0009010347591584699,0.003154349886940023
33,0.06957243264155073,0.0008488642502277941,0.0029715659813584557
34,0.0688038973303253,0.0007971247022865039,0.002790291985003534
35,0.06907631005993922,0.0007459579298391347,0.002611024757299066
36,0.06760962359555933,0.0006955041774524055,0.0024342556572554755
37,0.06783724076654273,0.0006459017353546113,0.0022604691966889136
38,0.06723499328401569,0.0005972865603917187,0.002090141712208045
39,0.06711982697649428,0.0005497919033791016,0.0019237400596085123
40,0.06555841950576133,0.0005035479438703185,0.0017617203342536554
41,0.0661919254037984,0.0004586814333440046,0.0016045266209488175
42,0.06527548057909528,0.0004153153477868794,0.0014525897767357656
43,0.06539854717595929,0.0003735685506251159,0.0013063262499434889
44,0.06469181391267159,0.00033355546692794995,0.0011661369387322715
45,0.06412952654273511,0.00029538576977651966,0.0010324060922597019
46,0.06425412764565294,0.00025916407965757474,0.000905500257480447
47,0.06363147364297558,0.0002249896777059919,0.0007857672744665182
48,0.06286350219453381,0.0001929562335820873,0.0006735353230018208
49,0.06321387207986454,0.00016315154872958683,0.0005691120230641709
50,0.06343481062942923,0.00013565731571797292,0.000472783591660323
51,0.062114690915356215,0.0001105488943288301,0.0003848140583250494
52,0.062247938631529054,8.789510499992045e-05,0.0003054445414345327
53,0.06292824734477921,6.775804019314948e-05,0.00023489258731766423
54,0.06201023746920617,5.019289420344204e-05,0.00017335157397667112
55,0.062060019543373465,3.524781187501755e-05,0.00012099018105145746
56,0.06129033575638737,2.2963756639718413e-05,7.795192748043593e-05
57,0.06193855582143137,1.3374398239090475e-05,4.4354778125092744e-05
58,0.061634389555387116,6.5060204379613404e-06,2.0290820436500307e-05
59,0.06182245672150085,2.377448982469303e-06,5.8260120500195555e-06
60,0.061440467287801455,1e-06,1e-06
