epoch,train_loss,val_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.17543527298996633,0.12221307935619195,0.6982078520005852,0.8035102557558846,0.6982078520005852,0.0026544625043750775,0.0026544625043750775
2,0.12777350354173506,0.09246319078642856,0.7199948158158683,0.8499836429431163,0.7091013339082268,0.0026544625043750775,0.0026544625043750775
3,0.11446580203078317,0.08264882682957912,0.7268686979362284,0.8649515404426594,0.7150237885842273,0.0026544625043750775,0.0026544625043750775
4,0.1056002289796552,0.08322637198564405,0.726893705885876,0.8706300360631067,0.7179912679096395,0.0026544625043750775,0.0026544625043750775
5,0.1014066294047004,0.08362924845668429,0.7231040444915402,0.8670691594556098,0.7190138232260196,0.0026544625043750775,0.0026544625043750775
6,0.09981382301090456,0.0807536223495942,0.7364418575680116,0.8495698955998396,0.7219184956163516,0.0026544625043750775,0.0026544625043750775
7,0.09478370381373885,0.07899048766230105,0.7330387785607865,0.863926275858099,0.7235071074655565,0.0026544625043750775,0.0026544625043750775
8,0.09024530728446677,0.07628905882620453,0.7298389138781368,0.8761343430597117,0.724298583267129,0.0026544625043750775,0.0026544625043750775
9,0.08928755253870437,0.07459417321845167,0.7368803692978492,0.8709278549893272,0.7256965594927647,0.0026544625043750775,0.0026544625043750775
10,0.08748404655790498,0.08109756429525768,0.7314857899694889,0.8626819100075452,0.7262754825404371,0.0026544625043750775,0.0026544625043750775
11,0.08660843612243098,0.07621176348305704,0.7307929074276668,0.8784272195102775,0.7295339880831453,0.0026544625043750775,0.0026544625043750775
12,0.08547156798976956,0.0754281329193179,0.7308323247205833,0.8855029981303494,0.7306177389736168,0.001858123753062554,0.001858123753062554
13,0.08005688099309485,0.06951370852220437,0.7329240246686792,0.8916863213198412,0.7312232716468618,0.001858123753062554,0.001858123753062554
14,0.08008803842021218,0.0680027710874013,0.7411127061796109,0.8862276644857977,0.7326451716762353,0.001858123753062554,0.001858123753062554
15,0.0791874774804352,0.07031652495538651,0.7377989371551297,0.8892575382987327,0.7341146609425943,0.001858123753062554,0.001858123753062554
16,0.08001142580934027,0.06766163531647301,0.7392308279150516,0.8967249847513208,0.7343935579772983,0.001858123753062554,0.001858123753062554
17,0.07840339479082865,0.06804950314889567,0.7411843841879913,0.8802375108451398,0.7352081185400187,0.0013006866271437878,0.0013006866271437878
18,0.07550046496780206,0.06572321064285125,0.7398817470356299,0.9023619140428374,0.7362124018557681,0.0013006866271437878,0.0013006866271437878
19,0.07344856992998022,0.06775053923635531,0.7250471031625999,0.8947475570669158,0.7350290752422433,0.0013006866271437878,0.0013006866271437878
20,0.07314714714884758,0.06501030474154898,0.739325271544353,0.9001115211660357,0.7358130233997296,0.0009104806390006514,0.0009104806390006514
21,0.07167609271375423,0.06315658557196094,0.7407572757322124,0.895052728708678,0.7368094602301842,0.0009104806390006514,0.0009104806390006514
22,0.06968506829324343,0.06699342849059575,0.7290371208139175,0.9014326757501083,0.7366299398395176,0.0009104806390006514,0.0009104806390006514
23,0.07067858676644082,0.06261260358240449,0.7436872866993556,0.9057699531267004,0.7377062660425852,0.0009104806390006514,0.0009104806390006514
24,0.07060598838043974,0.062021155448907204,0.7414871787587072,0.9013342561427261,0.7377437133004948,0.0009104806390006514,0.0009104806390006514
25,0.07026286023728391,0.06435570650188274,0.7428173580830404,0.9056348316458509,0.7382455553932858,0.0009104806390006514,0.0009104806390006514
26,0.07089564416372607,0.06230204257622784,0.7441399078436806,0.9025054813625418,0.7387364633861487,0.0009104806390006514,0.0009104806390006514
27,0.07039050087861136,0.06516819354488775,0.7326504298362987,0.8952567927825431,0.7378830679509796,0.0009104806390006514,0.0009104806390006514
28,0.06963598048116298,0.06680029850571303,0.7331748226548674,0.8857721822886714,0.7372123755129033,0.0009104806390006514,0.0009104806390006514
29,0.06884915291576098,0.06253433941003675,0.7253977299234107,0.8973912130214137,0.7372474381889844,0.000637336447300456,0.000637336447300456
30,0.0679142177686201,0.061617193994219596,0.731174932387914,0.9040289266579139,0.7364324042733406,0.000637336447300456,0.000637336447300456
