epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.14668780266921796,0.7170616970436402,0.8549061730631022,0.7170616970436402,0.00202990176969571,0.006871056178688893
2,0.1100155374419385,0.7217561185922791,0.8573010711323157,0.7194089078179596,0.00202990176969571,0.006871056178688893
3,0.10009228517080265,0.7280287998445482,0.877113306940391,0.7222822051601558,0.00202990176969571,0.006871056178688893
4,0.09557380804476545,0.7258037349324244,0.86860987105483,0.723162587603223,0.00202990176969571,0.006871056178688893
5,0.09432104829115322,0.7326881528205436,0.8820139098851452,0.7250677006466871,0.00202990176969571,0.006871056178688893
6,0.08969887897694348,0.74051977957106,0.8844979388692583,0.7276430471340826,0.00202990176969571,0.006871056178688893
7,0.08718057013493662,0.7292684023881111,0.8908798560079243,0.727875240741801,0.00202990176969571,0.006871056178688893
8,0.08647493576904208,0.7355814645343611,0.874946069001094,0.728838518715871,0.00202990176969571,0.006871056178688893
9,0.08400037368953565,0.7356290586079737,0.8840332414950207,0.7295930231483269,0.0006089705309087131,0.0020613168536066677
10,0.07519249648415477,0.7432597907820564,0.887747977930638,0.7309596999116998,0.0006089705309087131,0.0020613168536066677
11,0.07430459493751394,0.7442069053609478,0.8882567909802738,0.7336742207434305,0.0006089705309087131,0.0020613168536066677
12,0.07407593922616952,0.7425518236451087,0.9046356576914751,0.7357537912487138,0.0006089705309087131,0.0020613168536066677
13,0.07185531124039629,0.7437012216853652,0.8959975871504448,0.7373210334327952,0.0006089705309087131,0.0020613168536066677
14,0.07314258911808613,0.7425933444889601,0.8985424640389277,0.7389999943884488,0.0001826911592726139,0.0006183950560820003
15,0.07073376470322647,0.744690300306097,0.8940165432149947,0.7402002091370041,0.0001826911592726139,0.0006183950560820003
16,0.0697102449480563,0.7446248489206592,0.8966859180662134,0.7406107160719639,0.0001826911592726139,0.0006183950560820003
17,0.06871616818845103,0.7364253378328627,0.8988588017894654,0.7413264096164391,0.0001826911592726139,0.0006183950560820003
18,0.06720266351905341,0.743945969672771,0.9030252418457083,0.7421628601302801,5.480734778178417e-05,0.00018551851682460007
19,0.06837674594813632,0.744778568982512,0.9038247766002921,0.7430778111677341,5.480734778178417e-05,0.00018551851682460007
20,0.0680501556643077,0.745272881635317,0.9006865646287054,0.74327912025306,5.480734778178417e-05,0.00018551851682460007
21,0.06789534133057025,0.7423341957388915,0.9026795672257677,0.7430918492908545,5.480734778178417e-05,0.00018551851682460007
22,0.0678991206771807,0.7431291141628112,0.9016927871959997,0.7431495783426245,5.480734778178417e-05,0.00018551851682460007
23,0.06710525411613481,0.743817593279032,0.9056296069954782,0.7431612155019913,1.644220433453525e-05,5.5655555047380014e-05
24,0.06729605954871754,0.7409198385341488,0.9055684132648973,0.7429938649065102,1.644220433453525e-05,5.5655555047380014e-05
25,0.06707480453049816,0.7431726503915127,0.9050939308384525,0.7428420999150518,1.644220433453525e-05,5.5655555047380014e-05
26,0.06762784970152007,0.742869892295991,0.9052880432054216,0.7426666042525849,4.932661300360575e-06,1.6696666514214003e-05
27,0.06709160767548436,0.7385660158350553,0.9025451020129224,0.7428806720528043,4.932661300360575e-06,1.6696666514214003e-05
28,0.0666647482634351,0.7431495297330125,0.9041016128108702,0.7428010280588284,4.932661300360575e-06,1.6696666514214003e-05
29,0.06766817381857643,0.7454454922877588,0.9021200231002874,0.7428677203893532,4.932661300360575e-06,1.6696666514214003e-05
30,0.0676370673264429,0.741747129363053,0.9035320272431007,0.7425151451621267,4.932661300360575e-06,1.6696666514214003e-05
