epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.14812702784337192,0.7090468300282582,0.8414791290271195,0.7090468300282582,0.0020355170489349977,0.0087265121880335
2,0.11055624158821953,0.7106065996849478,0.8593966793971687,0.709826714856603,0.0020355170489349977,0.0087265121880335
3,0.10102238411296352,0.7247857057342526,0.8778297591143838,0.7148130451491529,0.0020355170489349977,0.0087265121880335
4,0.0957538727670908,0.7324885029041011,0.8713767109609805,0.71923190958789,0.0020355170489349977,0.0087265121880335
5,0.09419087163607631,0.73037144502373,0.8724479696189422,0.721459816675058,0.0020355170489349977,0.0087265121880335
6,0.08914672166061562,0.7268750746289768,0.8847608723916278,0.7223623596673777,0.0020355170489349977,0.0087265121880335
7,0.08790932614871114,0.7341276723400181,0.8816284048678283,0.7240431186206121,0.0020355170489349977,0.0087265121880335
8,0.0855088298975323,0.7329283025948321,0.889198723062344,0.7251537666173896,0.0020355170489349977,0.0087265121880335
9,0.08703927020657831,0.7345289119424451,0.8871786179649187,0.7261954494312847,0.0020355170489349977,0.0087265121880335
10,0.08415488657837933,0.7380914344229986,0.892177164176558,0.7273850479304561,0.0020355170489349977,0.0087265121880335
11,0.08271421292436347,0.7347032505571096,0.8751595413694796,0.7299506899833412,0.0020355170489349977,0.0087265121880335
12,0.08124601492469485,0.7414114533699676,0.8992256280775995,0.7330311753518431,0.0020355170489349977,0.0087265121880335
13,0.08023655638732359,0.714465335548431,0.9004181788646362,0.731999138333261,0.0020355170489349977,0.0087265121880335
14,0.07938153871079652,0.7312567175939704,0.891015460058412,0.731875959802248,0.0020355170489349977,0.0087265121880335
15,0.08161534995241929,0.7376240221917231,0.8833648315457583,0.7326012175190473,0.0006106551146804992,0.00261795365641005
16,0.0725284149655102,0.7443382326861803,0.907821563249558,0.7343475333247675,0.0006106551146804992,0.00261795365641005
17,0.07040929608179017,0.7445658795188067,0.8930253893386652,0.7353913540426464,0.0006106551146804992,0.00261795365641005
18,0.07087924348587774,0.7435446319561327,0.9018640019859524,0.7364529869787766,0.0006106551146804992,0.00261795365641005
19,0.069575852997638,0.7461219105630871,0.896888410985481,0.7376122868408407,0.0006106551146804992,0.00261795365641005
20,0.07071969909481256,0.7441340548025198,0.9027628308703162,0.7382165488787927,0.0006106551146804992,0.00261795365641005
21,0.06929988461044306,0.7444658546923086,0.9070540388361863,0.7391928092923127,0.0006106551146804992,0.00261795365641005
22,0.06941984788977365,0.7425852118112856,0.9049026611851172,0.7393101851364445,0.00018319653440414976,0.000785386096923015
23,0.0664211239238038,0.7459131387449515,0.9061787355326603,0.7424549654560966,0.00018319653440414976,0.000785386096923015
24,0.0660077872878161,0.7458091497979437,0.9037893623264851,0.7439102086764939,0.00018319653440414976,0.000785386096923015
25,0.06656023925058095,0.7459577708886019,0.9062370749270707,0.7447435835461818,5.495896032124493e-05,0.0002356158290769045
26,0.06499942081097929,0.7322361796854907,0.9087380912349035,0.7435333782461128,5.495896032124493e-05,0.0002356158290769045
27,0.06523913424528084,0.7247388615164103,0.9025309401233128,0.7415506764458731,5.495896032124493e-05,0.0002356158290769045
28,0.06468903151367844,0.738686184911446,0.9026430142743064,0.7410648317414045,1.6487688096373476e-05,7.068474872307134e-05
29,0.064493639395961,0.743209452033416,0.9032720728995992,0.7407735858884374,1.6487688096373476e-05,7.068474872307134e-05
30,0.06438197438954293,0.7417393579623524,0.9031175256772365,0.7405341162044207,1.6487688096373476e-05,7.068474872307134e-05
