epoch,train_loss,val_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.23466357620450135,0.16320227562684647,0.6679089460750491,0.7004930707681158,0.6679089460750491,0.0,0.0070438813370146194
2,0.20634752585903116,0.16031086227929653,0.6673483110290295,0.7022453719894702,0.6676286285520393,0.0,0.0070438813370146194
3,0.19888550148713174,0.17101955770053132,0.66255532868334,0.6942803653228975,0.6659375285958062,0.0,0.0070438813370146194
4,0.19804858916368492,0.15337959858332334,0.6739035812177803,0.7059869843136226,0.6679290417512997,0.0,0.0070438813370146194
5,0.1939283366124314,0.1568419063131081,0.6712576059991484,0.7028905412981917,0.6685947546008695,0.0,0.0070438813370146194
6,0.19150131356834435,0.15393207452333033,0.6728979491103185,0.7023288341887892,0.6693119536857776,0.0,0.0070438813370146194
7,0.18790387781501916,0.1533192992608416,0.6771316972961152,0.7044245757397452,0.6704290599158258,0.0,0.0070438813370146194
8,0.18479598870119415,0.15217351867678966,0.6713715836874525,0.7097432242692043,0.6705468753872792,0.0,0.0070438813370146194
9,0.18691128556775674,0.15282618997491063,0.6714373218177045,0.7032153867362331,0.6706458138795486,0.0,0.0070438813370146194
10,0.18213627910377453,0.14855508265988854,0.6797303657441591,0.7090646300747347,0.6715542690660097,0.0,0.0070438813370146194
11,0.18518865680880447,0.15055847257524976,0.6747318428777818,0.7058911429119725,0.6722365587462831,0.0,0.0070438813370146194
12,0.18364244719015463,0.15122552459347427,0.6779387686515106,0.7080520414271003,0.673295604508531,0.0,0.0070438813370146194
13,0.18442582876060468,0.14967373166737055,0.6772534783613963,0.7099527132992876,0.6747654194763367,0.0,0.0021131644011043857
14,0.1753723227401138,0.14778583318442853,0.679267262431555,0.7089882392847849,0.6753017875977141,0.0,0.0021131644011043857
15,0.176528248922737,0.14757118627105612,0.6777586130944636,0.7085353064156392,0.6759518883072457,0.0,0.0021131644011043857
16,0.17741472296770544,0.14748714122429912,0.678015811599166,0.7095166360548365,0.6764636745561304,0.0,0.0006339493203313157
17,0.17404459222549246,0.14463214708091024,0.6801807545672772,0.7120724876560304,0.6767685802832467,0.0,0.0006339493203313157
18,0.1752367236306277,0.14587376035115557,0.6805088111900651,0.7108501722147822,0.6776823030335078,0.0,0.0006339493203313157
19,0.17505763158001517,0.14478940042311042,0.6794298143206919,0.7135411348008757,0.6784815522838066,0.0,0.0006339493203313157
20,0.17318326811432247,0.1439851331690914,0.6815037894456061,0.7118633070406024,0.6786588946539512,0.0,0.0006339493203313157
21,0.17283260002257045,0.1447909435764179,0.680918806808486,0.7125084385169738,0.6792775910470217,0.0,0.0006339493203313157
22,0.17189517647851704,0.14413151710180688,0.6806348573019221,0.7137296886705721,0.6795471999120629,0.0,0.0006339493203313157
23,0.1727156950904071,0.14365473444354354,0.6812123741086211,0.7135827429783047,0.6799430894867854,0.0,0.0001901847960993947
24,0.1716127007682217,0.1435013910366816,0.6817242972866845,0.7126777485588617,0.6801887929722984,0.0,0.0001901847960993947
25,0.1711971872109289,0.1437846357515937,0.6813202077554747,0.7125682869276692,0.6805449524383994,0.0,0.0001901847960993947
26,0.17395009514945015,0.1446030994886548,0.680174563402226,0.7105418788660816,0.6807608276187054,0.0,0.0001901847960993947
27,0.17185548800660902,0.14407881086378146,0.6814030221739601,0.7123713824203872,0.6808830543793737,0.0,5.7055438829818405e-05
28,0.17359077635278608,0.1442200407758977,0.6809923055193827,0.7122545415200437,0.6809314038123054,0.0,5.7055438829818405e-05
29,0.17170452925856447,0.14351120762315536,0.6813623534464192,0.7120423094606619,0.6811246577248783,0.0,5.7055438829818405e-05
30,0.17196529696040083,0.14376390375358633,0.6817411421904673,0.7134057014243472,0.6811483929993644,0.0,1.711663164894552e-05
