epoch,train_loss,val_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.15000188877920914,0.11032983820904077,0.7037241835501635,0.8506648498306536,0.7037241835501635,0.0025430776753655776,0.008622439939489036
2,0.11010924994438612,0.09187564815026093,0.7233458638007757,0.8619936290297178,0.7135350236754696,0.0025430776753655776,0.008622439939489036
3,0.10200735191074692,0.09319302404862215,0.7196643190234526,0.8448888821674501,0.7155781221247972,0.0025430776753655776,0.008622439939489036
4,0.09655896464691442,0.08679717316949905,0.7249823840005395,0.8662300480825811,0.7179291875937328,0.0025430776753655776,0.008622439939489036
5,0.09462293096990301,0.08338105379540056,0.7310050562468788,0.8784770128126316,0.7205443613243621,0.0025430776753655776,0.008622439939489036
6,0.09098812929551961,0.08057736214592381,0.7337155667582965,0.8940437519093283,0.7227395622300178,0.0025430776753655776,0.008622439939489036
7,0.09167025458598331,0.07881957829894128,0.7342141769432271,0.8877999644848337,0.7243787929033333,0.0025430776753655776,0.008622439939489036
8,0.08791403677697346,0.08711564238859537,0.7315210401255463,0.8613641797007979,0.72527157380611,0.0025430776753655776,0.008622439939489036
9,0.08524737091408943,0.078362590790989,0.7345860882495874,0.8820221518834017,0.7263065198553852,0.0025430776753655776,0.008622439939489036
10,0.08460638508158402,0.07614282116368537,0.739307346229499,0.8703312862696779,0.7276066024927965,0.0025430776753655776,0.008622439939489036
11,0.08231623322141246,0.07754536297464609,0.7340428912604791,0.8736009155173278,0.7306384732638282,0.0025430776753655776,0.008622439939489036
12,0.08220460721173453,0.07304658915642306,0.7438196109730645,0.8942160671661484,0.7326858479810572,0.0025430776753655776,0.008622439939489036
13,0.08172711654098257,0.075913567841053,0.7391657062726894,0.8991911235357949,0.7346359867059807,0.0025430776753655776,0.008622439939489036
14,0.08346384706821829,0.07396741161660877,0.7378560910753919,0.8998266014711752,0.7359233574134658,0.0025430776753655776,0.008622439939489036
15,0.08023323989813207,0.07665172790446147,0.7373460654561129,0.8852131923545581,0.7365574583343893,0.0007629233026096733,0.002586731981846711
16,0.07325349476856387,0.06848203354267923,0.7379715307551951,0.90678484332408,0.7369830547340792,0.0007629233026096733,0.002586731981846711
17,0.0712392969713048,0.06931413613595629,0.7356275253867783,0.8978690747737585,0.7371243895784343,0.0007629233026096733,0.002586731981846711
18,0.07046053074115477,0.06884472578117166,0.7440941126974383,0.9030234679158728,0.7383816968356236,0.0007629233026096733,0.002586731981846711
19,0.07043963739507211,0.06746303868015142,0.7456251377408518,0.9120073726316774,0.7394856017847501,0.0007629233026096733,0.002586731981846711
20,0.07003813967620921,0.07007259296903229,0.7425099021072603,0.9078081025904404,0.7398058573725262,0.0007629233026096733,0.002586731981846711
21,0.06921787753379108,0.06858576130190357,0.73567663801792,0.9031623630175607,0.7399692320482704,0.0007629233026096733,0.002586731981846711
22,0.06902232943175322,0.06806659985066256,0.7419832251966777,0.8995012585827776,0.7397855934706316,0.000228876990782902,0.0007760195945540132
23,0.06640397658021124,0.067062485834991,0.7467901531323939,0.9081266586421577,0.7405480381566021,0.000228876990782902,0.0007760195945540132
24,0.06638197518599996,0.06689055913030006,0.7462486178896006,0.9093315795912891,0.7413872908380228,0.000228876990782902,0.0007760195945540132
25,0.06546784060050798,0.06640448993155873,0.7302053667503862,0.9069060156860367,0.7406732209674501,0.000228876990782902,0.0007760195945540132
26,0.06474376690239347,0.06605977825011952,0.73421579021599,0.9058138444548571,0.7402976469135296,6.866309723487059e-05,0.00023280587836620395
27,0.06532239288218387,0.06626035503184854,0.7394807577696014,0.9042519094950657,0.7406829701518121,6.866309723487059e-05,0.00023280587836620395
28,0.06515749019830046,0.06548682785093884,0.7410988796842852,0.908268428845333,0.7403834468504967,6.866309723487059e-05,0.00023280587836620395
29,0.06432279306685013,0.06533165436256708,0.7448661680502401,0.9071550488672332,0.7403075498814357,2.0598929170461176e-05,6.984176350986118e-05
30,0.06418630536870067,0.06504666560480311,0.7387676372796839,0.9097001756141071,0.7399333233986779,2.0598929170461176e-05,6.984176350986118e-05
