epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.14484498915173413,0.7146668229814936,0.8586490874698304,0.7146668229814936,0.0029372656610200925,0.009802974799103059
2,0.11148682546364255,0.7291190622843964,0.8492770476835797,0.721892942632945,0.0029372656610200925,0.009802974799103059
3,0.10553397291322113,0.7115916221074524,0.8646123774664668,0.7184591691244475,0.0029372656610200925,0.009802974799103059
4,0.10209294564726291,0.7287925516623687,0.885520981866707,0.7210425147589278,0.0029372656610200925,0.009802974799103059
5,0.09655300748397871,0.7294921486394383,0.8771210382411098,0.7227324415350299,0.0029372656610200925,0.009802974799103059
6,0.09488833774591404,0.7275199993934874,0.8325582693037087,0.7235303678447728,0.0029372656610200925,0.009802974799103059
7,0.09341265198733054,0.730503080149674,0.8872421292512557,0.7245264696026158,0.0029372656610200925,0.009802974799103059
8,0.08865752053849035,0.7379693293238124,0.8775523691623159,0.7262068270677654,0.0029372656610200925,0.009802974799103059
9,0.08815471522119306,0.7358079561251581,0.8776805444643981,0.7272736191852535,0.0029372656610200925,0.009802974799103059
10,0.08625136730066434,0.7354373695885449,0.8985745641746066,0.7280899942255826,0.0029372656610200925,0.009802974799103059
11,0.0867138713252388,0.73990926571464,0.8819115454048746,0.7306142384988972,0.0029372656610200925,0.009802974799103059
12,0.08445332393916172,0.7424951516096489,0.8679896712903425,0.7319518474314226,0.0029372656610200925,0.009802974799103059
13,0.08292873120060802,0.7302977817683467,0.8932004438224022,0.733822463397512,0.0029372656610200925,0.009802974799103059
14,0.08222199289734106,0.7367981005839394,0.8966400206987913,0.734623018289669,0.0029372656610200925,0.009802974799103059
15,0.08078321722526867,0.7389751125563975,0.9026359468957932,0.735571314681365,0.0008811796983060277,0.0029408924397309175
16,0.07434196388817568,0.7435794950773836,0.8974539019630609,0.7371772642497547,0.0008811796983060277,0.0029408924397309175
17,0.07213640284429494,0.7426474798763038,0.9028008491252464,0.7383917042224176,0.0008811796983060277,0.0029408924397309175
18,0.07168052339177872,0.7455161312153448,0.9000988444167256,0.7391463844115709,0.0008811796983060277,0.0029408924397309175
19,0.07116789730631401,0.7432393492906912,0.8993426598373402,0.7398895237281241,0.0008811796983060277,0.0029408924397309175
20,0.07019556218310716,0.7418575309838894,0.8928734118645714,0.7405315398676585,0.0008811796983060277,0.0029408924397309175
21,0.07093691808045502,0.7466092497029517,0.8986733904669516,0.7412015382664896,0.0008811796983060277,0.0029408924397309175
22,0.06966119792911704,0.741504452048252,0.9035548157606652,0.74110246831035,0.0008811796983060277,0.0029408924397309175
23,0.06987431970927244,0.74546106647613,0.8993834811303211,0.7426187967811283,0.0008811796983060277,0.0029408924397309175
24,0.06873476327331585,0.7452204085804074,0.9038999923683377,0.7434610275807751,0.0002643539094918083,0.0008822677319192752
25,0.06650402110326087,0.7276590764267566,0.9041858408808436,0.7423294239678111,0.0002643539094918083,0.0008822677319192752
26,0.0662867427967927,0.7485470950699883,0.8976748968008699,0.7428261839670716,0.0002643539094918083,0.0008822677319192752
27,0.06677410644125972,0.7484853000872969,0.9020399305380065,0.7434099659881709,0.0002643539094918083,0.0008822677319192752
28,0.06670613655811249,0.7402854754463559,0.9101851598649027,0.742886900411272,0.0002643539094918083,0.0008822677319192752
29,0.06605050471907681,0.7441638960402758,0.911559515684266,0.7429793550862305,7.930617284754249e-05,0.00026468031957578255
30,0.0648853096907693,0.7424239151521845,0.9062038362723779,0.7430359935030599,7.930617284754249e-05,0.00026468031957578255
