epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.14742117107157415,0.7053475154359329,0.8416077082096685,0.7053475154359329,0.0020845832946791046,0.0070381476643514036
2,0.1097533372696159,0.72176776366753,0.8612738169895364,0.7135576395517315,0.0020845832946791046,0.0070381476643514036
3,0.10101428157488224,0.7279558708580314,0.8716879125033449,0.7183570499871648,0.0020845832946791046,0.0070381476643514036
4,0.09659408281466836,0.7328852670282773,0.8664568815336801,0.7219891042474429,0.0020845832946791046,0.0070381476643514036
5,0.0946838602484392,0.7216145626252178,0.8651940718320067,0.7219141959229979,0.0020845832946791046,0.0070381476643514036
6,0.09071280054146098,0.7348977898777725,0.8894044870978691,0.7240781282487937,0.0020845832946791046,0.0070381476643514036
7,0.09004584599278398,0.7299490058494542,0.8845578518455831,0.724916825048888,0.0020845832946791046,0.0070381476643514036
8,0.08594517946285529,0.7405988566415735,0.8905275851141924,0.7268770789979737,0.0020845832946791046,0.0070381476643514036
9,0.08605840641801911,0.7344838908349532,0.8868630369441223,0.7277222803131936,0.0020845832946791046,0.0070381476643514036
10,0.08350894497054043,0.7398233580255325,0.8873917557690169,0.7289323880844275,0.0020845832946791046,0.0070381476643514036
11,0.08296844906033057,0.739161733648575,0.8934406003035925,0.7323138099056918,0.0006253749884037313,0.002111444299305421
12,0.07411816374027164,0.7399750410204439,0.9003139607301245,0.7341345376409831,0.0006253749884037313,0.002111444299305421
13,0.07177507373868025,0.7440324040027164,0.8972422034594362,0.7357421909554517,0.0006253749884037313,0.002111444299305421
14,0.07286952019086296,0.7412230926914878,0.8984209130723357,0.7365759735217727,0.0006253749884037313,0.002111444299305421
15,0.07277963608952172,0.7429470691230546,0.8951913101250276,0.7387092241715565,0.0006253749884037313,0.002111444299305421
16,0.07095927113177378,0.745798525088801,0.8984330452743017,0.7397992976926593,0.0006253749884037313,0.002111444299305421
17,0.07076652609155078,0.742633767151437,0.8904410763458821,0.7410677738228576,0.0006253749884037313,0.002111444299305421
18,0.07162086502863405,0.7432097405209229,0.9011178772916335,0.7413288622107924,0.0006253749884037313,0.002111444299305421
19,0.07060734767659517,0.7439452590447274,0.8906125145087941,0.7422749990317699,0.0001876124965211194,0.0006334332897916262
20,0.06825941526096692,0.7445476841789441,0.9045838558217189,0.742747431647111,0.0001876124965211194,0.0006334332897916262
21,0.06738790773478363,0.7444690191688386,0.9007275716690935,0.7432781601991374,0.0001876124965211194,0.0006334332897916262
22,0.06768215223777219,0.7405110166470313,0.9001192871438428,0.7433317577617962,5.6283748956335816e-05,0.00019002998693748785
23,0.06638746583751125,0.7453500192556437,0.9024118167133893,0.7434635192870889,5.6283748956335816e-05,0.00019002998693748785
24,0.06576925798231495,0.7448441989506084,0.9020061015287781,0.7438256299130008,5.6283748956335816e-05,0.00019002998693748785
25,0.06554937679096158,0.7450127066032983,0.9037321909044584,0.7440321936610252,1.6885124686900743e-05,5.7008996081246355e-05
26,0.06579715022744649,0.7440702634798254,0.9024031258585965,0.7438593675001277,1.6885124686900743e-05,5.7008996081246355e-05
27,0.06551798714112297,0.7429577853993975,0.9016728523777551,0.7438917693249238,1.6885124686900743e-05,5.7008996081246355e-05
28,0.06541261863172013,0.7455777849230871,0.899765705146957,0.7441285737651403,5.065537406070223e-06,1.7102698824373907e-05
29,0.06627201302799454,0.7452730879972755,0.9005217783042331,0.7442613566603951,5.065537406070223e-06,1.7102698824373907e-05
30,0.06577276053932818,0.7450527654771066,0.9019715527263293,0.7443118647902114,5.065537406070223e-06,1.7102698824373907e-05
