epoch,train_loss,val_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.18851375675672424,0.11729616988481385,0.6906247561545623,0.8238981917227625,0.6906247561545623,0.0020111917754812732,0.0070438813370146194
2,0.1371940734917014,0.10962194899386277,0.701075627273555,0.8403384181621708,0.6958501917140587,0.0020111917754812732,0.0070438813370146194
3,0.11934587846541134,0.09807895472232805,0.7172267796435955,0.8479181058271065,0.7029757210239044,0.0020111917754812732,0.0070438813370146194
4,0.11222909112123629,0.10160031402747897,0.71343888528956,0.857526463777889,0.7055915120903182,0.0020111917754812732,0.0070438813370146194
5,0.10575130760859801,0.09363540002022044,0.7173179455194778,0.8620748956136322,0.7079367987761501,0.0020111917754812732,0.0070438813370146194
6,0.10023838492317626,0.08480605559177908,0.7279605390796304,0.8769014933273087,0.7112740888267303,0.0020111917754812732,0.0070438813370146194
7,0.09629265219237178,0.08237829455151184,0.7333940633693912,0.8620740538647422,0.7144340851899675,0.0020111917754812732,0.0070438813370146194
8,0.09707461150586183,0.0852658488366361,0.729497227664471,0.8755288082690543,0.7163169779992804,0.0020111917754812732,0.0070438813370146194
9,0.09307675423730273,0.08540237923595861,0.7228261415108118,0.8805420792760383,0.7170402183894505,0.0020111917754812732,0.0070438813370146194
10,0.09160563560938006,0.08031604081292781,0.7372515812532537,0.8786388152032844,0.7190613546758309,0.0020111917754812732,0.0070438813370146194
11,0.08943831295429773,0.08219591290604492,0.7293734600119144,0.8880100124474626,0.7229362250615661,0.0020111917754812732,0.0070438813370146194
12,0.09013267808734399,0.0806243300462804,0.7352812126207356,0.8862571477493073,0.7263567835962841,0.0020111917754812732,0.0070438813370146194
13,0.08682537159514842,0.08165904893500976,0.7323874985940679,0.8736110971448505,0.7278728554913314,0.000603357532644382,0.0021131644011043857
14,0.07810189597794429,0.0735719806015591,0.7399511305307457,0.8829401301636745,0.7305240800154501,0.000603357532644382,0.0021131644011043857
15,0.076843385861211,0.07486582771068025,0.7395154882017181,0.8820181053748906,0.7327438342836741,0.000603357532644382,0.0021131644011043857
16,0.07523914072253364,0.07089710065936405,0.7421738638278277,0.8941272987150147,0.7341651667584937,0.000603357532644382,0.0021131644011043857
17,0.0741036010128568,0.07252300168218119,0.740001831053195,0.8924530885853903,0.734825943526874,0.000603357532644382,0.0021131644011043857
18,0.07519623206850487,0.07277668800348033,0.7365810778176642,0.8987363823270431,0.7355343285421934,0.000603357532644382,0.0021131644011043857
19,0.07366790394229428,0.07124061132711242,0.7404400710930709,0.879188609381948,0.7372957215004192,0.00018100725979331458,0.0006339493203313157
20,0.0725539006783893,0.06994091699985112,0.7401415977412478,0.8956233144006817,0.7375847231492186,0.00018100725979331458,0.0006339493203313157
21,0.07140688742045644,0.07013991800990448,0.7414992449825353,0.8935896376737228,0.7387973016462809,0.00018100725979331458,0.0006339493203313157
22,0.07153469372823211,0.06894012946318306,0.7424212549932812,0.8972981556429899,0.7395113058835354,0.00018100725979331458,0.0006339493203313157
23,0.07082007962003783,0.06925185543666897,0.7426257770144705,0.8936884155656641,0.7405351337255757,0.00018100725979331458,0.0006339493203313157
24,0.07119773182038464,0.06964704218710802,0.7426379745518276,0.8914002623901851,0.7408038181276839,0.00018100725979331458,0.0006339493203313157
25,0.06993089903285958,0.0685459907295708,0.7423560830424749,0.8980617529565639,0.7410878776117596,0.00018100725979331458,0.0006339493203313157
26,0.0706752303863653,0.06841756162390684,0.74115718663709,0.8932747377281719,0.7409862098926858,5.430217793799437e-05,0.0001901847960993947
27,0.06872292787026717,0.06793917022981309,0.7387489039925097,0.8958211107450057,0.7408609171866173,5.430217793799437e-05,0.0001901847960993947
28,0.06845857711900936,0.06783870449647282,0.7416951372753051,0.8967284653145494,0.7413723231323812,5.430217793799437e-05,0.0001901847960993947
29,0.06955696164262709,0.06787113659767953,0.7363322426868176,0.8975124196371744,0.7409615402917559,1.629065338139831e-05,5.7055438829818405e-05
30,0.06868693993567448,0.06773805385688708,0.7436539288031836,0.89705091557778,0.7413127733979495,1.629065338139831e-05,5.7055438829818405e-05
