epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.1476102652071766,0.7140923460329788,0.8438578082892254,0.7140923460329788,0.0029372656610200925,0.009802974799103059
2,0.11083880883346502,0.7226703185706286,0.8498801861923597,0.7183813323018037,0.0029372656610200925,0.009802974799103059
3,0.10358560105890015,0.7312507209565509,0.8747438451484721,0.7226711285200528,0.0029372656610200925,0.009802974799103059
4,0.10051606312753206,0.728707476954702,0.8676889027697415,0.724180215628715,0.0029372656610200925,0.009802974799103059
5,0.09536908844962431,0.7164458521234435,0.8720046261515675,0.7226333429276608,0.0029372656610200925,0.009802974799103059
6,0.0932109726884638,0.733416613055788,0.8818562305439479,0.7244305546156818,0.0029372656610200925,0.009802974799103059
7,0.08910677752448978,0.7355926839404666,0.8842242478133203,0.7260251445192225,0.0029372656610200925,0.009802974799103059
8,0.08791583221904738,0.7396121664303907,0.8831798742930524,0.7277235222581185,0.0029372656610200925,0.009802974799103059
9,0.08761315714913763,0.7256995430407434,0.8836233151874479,0.7274986356784102,0.0029372656610200925,0.009802974799103059
10,0.0855612944505322,0.7340774316397046,0.8899312879108041,0.7281565152745396,0.0029372656610200925,0.009802974799103059
11,0.08679850790438438,0.6978311848869463,0.8902120989832504,0.7265303991599364,0.0008811796983060277,0.0029408924397309175
12,0.07646643411312688,0.7445215527666343,0.901297390640236,0.728715522579537,0.0008811796983060277,0.0029408924397309175
13,0.07478317392898907,0.7456312740166424,0.8931984600520405,0.7301535778855462,0.0008811796983060277,0.0029408924397309175
14,0.07402263975403225,0.7435489394995873,0.8976548569034665,0.7316377241400347,0.0008811796983060277,0.0029408924397309175
15,0.07287898899434223,0.7460884892586961,0.897959747061029,0.73460198785356,0.0008811796983060277,0.0029408924397309175
16,0.07217193745646934,0.7455934443773052,0.900344179627959,0.7358196709857117,0.0008811796983060277,0.0029408924397309175
17,0.07124546294719045,0.743796268574511,0.9067563889621527,0.7366400294491161,0.0008811796983060277,0.0029408924397309175
18,0.07257358092104477,0.7429081471060062,0.9040135888313814,0.7369696275166777,0.0002643539094918083,0.0008822677319192752
19,0.06975942487748568,0.7456494823809502,0.8984832817804781,0.7389646214506984,0.0002643539094918083,0.0008822677319192752
20,0.06883808832502086,0.7458055593017395,0.8962772850203035,0.7401374342169019,0.0002643539094918083,0.0008822677319192752
21,0.0688255333548252,0.7449027261735626,0.905335879604609,0.7448445883455636,7.930617284754249e-05,0.00026468031957578255
22,0.06814575139868775,0.7422806555231122,0.9033234288976268,0.7446204986212114,7.930617284754249e-05,0.00026468031957578255
23,0.06613126996057114,0.7472393349113909,0.9031288210659109,0.7447813047106863,7.930617284754249e-05,0.00026468031957578255
24,0.06702791332992614,0.7469726039760611,0.901406180520441,0.7451236711583334,7.930617284754249e-05,0.00026468031957578255
25,0.06675446325481403,0.7440544719186662,0.9030207078327512,0.7449202694243304,7.930617284754249e-05,0.00026468031957578255
26,0.06694136739759307,0.7466322227418485,0.9076560773516842,0.7450241472607848,2.3791851854262747e-05,7.940409587273476e-05
27,0.06631573017562517,0.7470936923706049,0.9032365197133878,0.7453538896403942,2.3791851854262747e-05,7.940409587273476e-05
28,0.06553849279695712,0.7483284567649132,0.9014191428489986,0.7458959206062848,2.3791851854262747e-05,7.940409587273476e-05
29,0.06604674958553321,0.7477766057680857,0.9000896533464904,0.7461086329449984,2.3791851854262747e-05,7.940409587273476e-05
30,0.06659320124750395,0.747729921027651,0.9013123456546179,0.7463010691175895,2.3791851854262747e-05,7.940409587273476e-05
