epoch,train_loss,val_soft,val_hard05,avg_last_k_soft,lr_enc,lr_dec
1,0.1474328069933799,0.6852928089054118,0.8443798257134395,0.6852928089054118,0.0029372656610200925,0.009802974799103059
2,0.11307265841046349,0.7190620669078249,0.8666888400191541,0.7021774379066184,0.0029372656610200925,0.009802974799103059
3,0.10319076842825772,0.7164981034257837,0.8804252729594758,0.7069509930796735,0.0029372656610200925,0.009802974799103059
4,0.09774234400656864,0.7236519485248722,0.8837414880031399,0.7111262319409731,0.0029372656610200925,0.009802974799103059
5,0.09561102242096149,0.7311853378799702,0.8850761458154213,0.7151380531287725,0.0029372656610200925,0.009802974799103059
6,0.09246021528575836,0.7360394679711127,0.8832461549764226,0.7186216222691626,0.0029372656610200925,0.009802974799103059
7,0.08930607591138547,0.7378158021525469,0.8867212699929076,0.721363647966789,0.0029372656610200925,0.009802974799103059
8,0.08812241761566983,0.7286360705408186,0.88648971819065,0.7222727007885427,0.0029372656610200925,0.009802974799103059
9,0.0857129399918817,0.7264122575863524,0.8654419021603211,0.7227326515438548,0.0029372656610200925,0.009802974799103059
10,0.08552342347674004,0.732432234698039,0.8701933201646308,0.7237026098592733,0.0008811796983060277,0.0029408924397309175
11,0.07649590297450967,0.7439489120643163,0.9011255401208215,0.7295682201751637,0.0008811796983060277,0.0029408924397309175
12,0.07461084640755837,0.7462304012270765,0.9055604463035803,0.7322850536070888,0.0008811796983060277,0.0029408924397309175
13,0.073169407337735,0.7414050276888743,0.8964725602672579,0.7347757460333979,0.0008811796983060277,0.0029408924397309175
14,0.0732691718171688,0.7451907318970111,0.907366949409826,0.7369296243706118,0.0008811796983060277,0.0029408924397309175
15,0.07272959635860315,0.7340211312456029,0.9119995792256483,0.7372132037071751,0.0002643539094918083,0.0008822677319192752
16,0.06918924520733423,0.7440943675862783,0.9104065692914065,0.7380186936686917,0.0002643539094918083,0.0008822677319192752
17,0.06912222242446169,0.740771417001197,0.9070470806754615,0.7383142551535566,0.0002643539094918083,0.0008822677319192752
18,0.06940580444564894,0.74697708627349,0.9032690048219837,0.7401483567268239,0.0002643539094918083,0.0008822677319192752
19,0.06846369247458489,0.7460589492339827,0.9101171477762366,0.7421130258915867,0.0002643539094918083,0.0008822677319192752
20,0.06913662052229522,0.7448087825844117,0.90979546561304,0.7433506806802239,0.0002643539094918083,0.0008822677319192752
21,0.06854613374094964,0.744467534556307,0.9065350572342091,0.7434025429294231,7.930617284754249e-05,0.00026468031957578255
22,0.06640064727823883,0.7448800903686691,0.9019788535101986,0.7432675118435823,7.930617284754249e-05,0.00026468031957578255
23,0.06813151330814494,0.7457698163953462,0.9030619772540119,0.7437039907142295,7.930617284754249e-05,0.00026468031957578255
24,0.06905526332662809,0.7471446925760223,0.9054022158532129,0.7438993867821306,7.930617284754249e-05,0.00026468031957578255
25,0.0671472981569511,0.7361259040338001,0.9087619526758565,0.7441098640609505,7.930617284754249e-05,0.00026468031957578255
26,0.06652264259782013,0.7442717149459566,0.9088154686116391,0.7441275987969183,7.930617284754249e-05,0.00026468031957578255
27,0.06716796681601726,0.7476107066085186,0.902696761384974,0.7448115277576505,7.930617284754249e-05,0.00026468031957578255
28,0.06740521525133805,0.7480633577212181,0.9088362378666324,0.7449201549024231,7.930617284754249e-05,0.00026468031957578255
29,0.06692493300948327,0.7463400670458626,0.907529657394068,0.7449482666836114,7.930617284754249e-05,0.00026468031957578255
30,0.06714943903191431,0.7472086276587344,0.9090482285127213,0.7451882511910435,7.930617284754249e-05,0.00026468031957578255
